step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1130,228308,2260,0.027376016652102,1.0,1.0,,,,,,,,,
1131,228566,2262,0.02672281288830433,1.0,1.0,,,,,,,,,
1132,228808,2264,0.02941506521380029,0.5,0.8,,,,,,,,,
1133,229050,2266,0.02066475536435913,1.0,1.0,,,,,,,,,
1134,229324,2268,0.019482360965316997,1.0,1.0,,,,,,,,,
1135,229470,2270,0.030812556401018203,1.0,1.0,,,,,,,,,
1136,229712,2272,0.025028459131974237,1.0,1.0,,,,,,,,,
1137,229874,2274,0.02236158908187815,1.0,1.0,0.026160969745681176,0.5,0.8333333333333334,,,,,,
1138,230100,2276,0.0157856440121107,1.0,1.0,,,,,,,,,
1139,230262,2278,0.029608270492500876,0.5,0.8,,,,,,,,,
1140,230456,2280,0.02765205403212065,1.0,1.0,,,,,,,,,
1141,230586,2282,0.03841341337111771,0.0,0.6666666666666666,,,,,,,,,
1142,230732,2284,0.021249731814389303,1.0,1.0,,,,,,,,,
1143,230958,2286,0.01959526061718366,1.0,1.0,,,,,,,,,
1144,231088,2288,0.02936945766147886,1.0,1.0,,,,,,,,,
1145,231346,2290,0.02733750723152994,0.0,0.5,0.03833204418272672,0.5,0.8,,,,,,
1146,231492,2292,0.02539634368684978,1.0,1.0,,,,,,,,,
1147,231702,2294,0.027036219777052457,0.5,0.8333333333333334,,,,,,,,,
1148,231864,2296,0.028628482360806,0.5,0.8,,,,,,,,,
1149,232074,2298,0.02316251983563339,1.0,1.0,,,,,,,,,
1150,232316,2300,0.024323028429397372,1.0,1.0,,,,,,,,,
1151,232478,2302,0.03136555426054485,1.0,1.0,,,,,,,,,
1152,232704,2304,0.023734944568564547,0.5,0.8,,,,,,,,,
1153,232834,2306,0.02688900301414577,0.5,0.8333333333333334,0.02230833131165383,1.0,1.0,,,,,,
1154,232980,2308,0.03189230994606848,0.5,0.8,,,,,,,,,
1155,233078,2310,0.04153792186236729,0.5,0.8,,,,,,,,,
1156,233304,2312,0.0319044400011176,0.0,0.6,,,,,,,,,
1157,233434,2314,0.020258643325884833,1.0,1.0,,,,,,,,,
1158,233580,2316,0.032627824658065435,0.5,0.8,,,,,,,,,
1159,233710,2318,0.03667790004169419,0.5,0.8,,,,,,,,,
1160,233936,2320,0.025351632396810788,0.5,0.8,,,,,,,,,
1161,234178,2322,0.02752998964826687,0.5,0.8,0.02606132499321939,0.5,0.8,,,,,,
1162,234372,2324,0.02695047499184938,0.5,0.8,,,,,,,,,
1163,234518,2326,0.03129203497756483,0.5,0.8,,,,,,,,,
1164,234632,2328,0.03136196725572599,1.0,1.0,,,,,,,,,
1165,234874,2330,0.01761550759375537,1.0,1.0,,,,,,,,,
1166,235068,2332,0.02013924515306788,1.0,1.0,,,,,,,,,
1167,235198,2334,0.02750832666492812,1.0,1.0,,,,,,,,,
1168,235408,2336,0.023150345199834593,1.0,1.0,,,,,,,,,
1169,235538,2338,0.029173824308101358,1.0,1.0,0.029023127195750176,0.5,0.8,,,,,,
1170,235764,2340,0.02800813991229038,0.5,0.8333333333333334,,,,,,,,,
1171,235894,2342,0.028209270577291366,1.0,1.0,,,,,,,,,
1172,236056,2344,0.0255719233998932,0.5,0.8,,,,,,,,,
1173,236170,2346,0.027110310637224466,1.0,1.0,,,,,,,,,
1174,236396,2348,0.019624719703751826,1.0,1.0,,,,,,,,,
1175,236638,2350,0.02357828511653679,1.0,1.0,,,,,,,,,
1176,236768,2352,0.04602920849094545,0.0,0.5,,,,,,,,,
1177,236914,2354,0.03414491135579964,0.5,0.75,0.03090174931217143,0.5,0.8333333333333334,,,,,,
1178,237092,2356,0.025806119183291894,0.5,0.8,,,,,,,,,
1179,237222,2358,0.03216665245350583,1.0,1.0,,,,,,,,,
1180,237480,2360,0.021991202573388904,0.0,0.5,,,,,,,,,
1181,237706,2362,0.022965603867964677,1.0,1.0,,,,,,,,,
1182,237932,2364,0.024882623788571596,1.0,1.0,,,,,,,,,
1183,238062,2366,0.04327974888546578,0.5,0.8,,,,,,,,,
1184,238304,2368,0.01963318479497957,1.0,1.0,,,,,,,,,
1185,238530,2370,0.027749312065411362,0.5,0.8,0.0450575422086689,0.0,0.6,,,,,,
1186,238644,2372,0.030456199182588076,1.0,1.0,,,,,,,,,
1187,238870,2374,0.023718695283738177,1.0,1.0,,,,,,,,,
1188,240200,2376,0.015634989649986518,0.5,0.8333333333333334,,,,,,,,,
1189,240362,2378,0.025798580145947998,0.5,0.8333333333333334,,,,,,,,,
1190,240604,2380,0.02415704214593446,1.0,1.0,,,,,,,,,
1191,240830,2382,0.021282527582149924,1.0,1.0,,,,,,,,,
1192,240960,2384,0.023454155536740018,1.0,1.0,,,,,,,,,
1193,241218,2386,0.0260891155878857,0.0,0.6666666666666666,0.040111334550219716,0.5,0.8333333333333334,,,,,,
1194,241380,2388,0.024507052996153845,1.0,1.0,,,,,,,,,
1195,241654,2390,0.015092040374166933,1.0,1.0,,,,,,,,,
1196,241896,2392,0.021878544967743056,1.0,1.0,,,,,,,,,
1197,242106,2394,0.0224956340908018,1.0,1.0,,,,,,,,,
1198,242236,2396,0.026633889872869073,1.0,1.0,,,,,,,,,
1199,242494,2398,0.013891749326996746,1.0,1.0,,,,,,,,,
1200,242736,2400,0.014017675650623526,1.0,1.0,,,,,,,,,
1201,242850,2402,0.040122912275878005,0.5,0.8333333333333334,0.021046039719241905,1.0,1.0,,,,,,
1202,242996,2404,0.02360107953095167,1.0,1.0,,,,,,,,,
1203,243206,2406,0.0314783312989799,1.0,1.0,,,,,,,,,
1204,243448,2408,0.024042721474762017,0.5,0.8,,,,,,,,,
1205,243706,2410,0.01684605949703041,0.5,0.8333333333333334,,,,,,,,,
1206,243916,2412,0.02426568601363897,1.0,1.0,,,,,,,,,
1207,244126,2414,0.024035448665737865,1.0,1.0,,,,,,,,,
1208,244400,2416,0.022456391761144365,1.0,1.0,,,,,,,,,
1209,244530,2418,0.02184668341900107,1.0,1.0,0.02477405211130588,1.0,1.0,,,,,,
1210,244660,2420,0.03432842635892491,0.5,0.8,,,,,,,,,
1211,244806,2422,0.02513175853882539,1.0,1.0,,,,,,,,,
1212,244952,2424,0.025181138898872808,0.5,0.8333333333333334,,,,,,,,,
1213,245178,2426,0.022458754971098806,0.5,0.8,,,,,,,,,
1214,245436,2428,0.02912221699730495,0.5,0.8,,,,,,,,,
1215,245582,2430,0.028250094364854903,1.0,1.0,,,,,,,,,
1216,245808,2432,0.02543654292737667,0.5,0.8,,,,,,,,,
1217,246066,2434,0.025466513985853187,0.5,0.75,0.05269383337864667,0.0,0.6666666666666666,,,,,,
1218,246180,2436,0.0328754092850243,1.0,1.0,,,,,,,,,
1219,246438,2438,0.021490429683586002,0.5,0.8,,,,,,,,,
1220,246552,2440,0.028271281583607623,1.0,1.0,,,,,,,,,
1221,246682,2442,0.02545535890838693,1.0,1.0,,,,,,,,,
1222,246908,2444,0.027801592282857297,0.5,0.8,,,,,,,,,
1223,247150,2446,0.01614277621040219,1.0,1.0,,,,,,,,,
1224,247344,2448,0.026481092879555496,1.0,1.0,,,,,,,,,
1225,247570,2450,0.023758081578759273,1.0,1.0,0.03626171826937772,1.0,1.0,,,,,,
1226,247812,2452,0.02565861023142316,0.5,0.8,,,,,,,,,
1227,248022,2454,0.02068687582709852,1.0,1.0,,,,,,,,,
1228,248184,2456,0.028606214333856426,0.0,0.6,,,,,,,,,
1229,248298,2458,0.027401645077432348,1.0,1.0,,,,,,,,,
1230,248524,2460,0.02781010885103943,0.5,0.8,,,,,,,,,
1231,248670,2462,0.037644084683243914,0.0,0.6666666666666666,,,,,,,,,
1232,248896,2464,0.02641103045099109,1.0,1.0,,,,,,,,,
1233,249026,2466,0.03411771119600537,0.5,0.8333333333333334,0.025883214306754526,1.0,1.0,,,,,,
1234,249252,2468,0.02653054835504268,0.5,0.75,,,,,,,,,
1235,249414,2470,0.025497493796378362,1.0,1.0,,,,,,,,,
1236,249640,2472,0.01876110763826887,1.0,1.0,,,,,,,,,
1237,249882,2474,0.02084939407989309,1.0,1.0,,,,,,,,,
1238,250012,2476,0.03086125804597387,0.5,0.8333333333333334,,,,,,,,,
1239,250254,2478,0.02383880743281528,0.5,0.8,,,,,,,,,
1240,250496,2480,0.027241005356763708,0.0,0.5,,,,,,,,,
1241,250690,2482,0.025014565566072428,0.5,0.8333333333333334,0.04236531914718342,0.0,0.6,,,,,,
1242,250804,2484,0.028713814112962515,1.0,1.0,,,,,,,,,
1243,250918,2486,0.05530254205679154,0.0,0.5,,,,,,,,,
1244,251128,2488,0.0428254501835335,0.5,0.8,,,,,,,,,
1245,251322,2490,0.022683665219793262,1.0,1.0,,,,,,,,,
1246,251452,2492,0.025900861479949952,1.0,1.0,,,,,,,,,
1247,251678,2494,0.02123102365961878,1.0,1.0,,,,,,,,,
1248,251920,2496,0.01864008303640124,1.0,1.0,,,,,,,,,
1249,252034,2498,0.037596924426387825,0.5,0.8,0.02978714586502838,1.0,1.0,,,,,,
1250,252228,2500,0.016093068990166635,1.0,1.0,,,,,,,,,
1251,252358,2502,0.024041527922943548,1.0,1.0,,,,,,,,,
1252,252584,2504,0.019785879100971127,1.0,1.0,,,,,,,,,
1253,252842,2506,0.022335527031303714,1.0,1.0,,,,,,,,,
1254,253004,2508,0.03715251057590512,0.5,0.75,,,,,,,,,
1255,253182,2510,0.024237365682185798,1.0,1.0,,,,,,,,,
1256,253424,2512,0.015289619595872106,1.0,1.0,,,,,,,,,
1257,253698,2514,0.01921600897586145,0.5,0.75,0.026892890466824006,0.0,0.6666666666666666,,,,,,
1258,253924,2516,0.026502227446440298,1.0,1.0,,,,,,,,,
1259,254038,2518,0.02404028224307597,1.0,1.0,,,,,,,,,
1260,254296,2520,0.03119984177709455,0.5,0.8,,,,,,,,,
1261,254490,2522,0.018651826021388828,1.0,1.0,,,,,,,,,
1262,254732,2524,0.0250093344821117,0.5,0.8,,,,,,,,,
1263,254862,2526,0.031229249963630253,0.5,0.8,,,,,,,,,
1264,255120,2528,0.01839890795738441,0.5,0.8333333333333334,,,,,,,,,
1265,255362,2530,0.02519821579759082,0.5,0.8333333333333334,0.027068968303517387,1.0,1.0,,,,,,
1266,255588,2532,0.021411568815472366,1.0,1.0,,,,,,,,,
1267,255702,2534,0.03571556244374928,0.5,0.75,,,,,,,,,
1268,255880,2536,0.03223802851742241,1.0,1.0,,,,,,,,,
1269,256122,2538,0.026387647944063248,0.5,0.8,,,,,,,,,
1270,256268,2540,0.029967643326906712,0.0,0.5,,,,,,,,,
1271,256750,2542,0.018997608922251854,0.0,0.6666666666666666,,,,,,,,,
1272,256864,2544,0.030848878613817632,1.0,1.0,,,,,,,,,
1273,256978,2546,0.036792625626649166,0.5,0.8333333333333334,0.03454439380542382,1.0,1.0,,,,,,
1274,257092,2548,0.027580549322321013,1.0,1.0,,,,,,,,,
1275,257318,2550,0.024263441695091256,1.0,1.0,,,,,,,,,
1276,257576,2552,0.019042478717604894,0.5,0.8333333333333334,,,,,,,,,
1277,257786,2554,0.019782147459160952,1.0,1.0,,,,,,,,,
1278,257916,2556,0.03107821343224884,0.5,0.8333333333333334,,,,,,,,,
1279,258190,2558,0.023254340658956523,1.0,1.0,,,,,,,,,
1280,258432,2560,0.02726939145367752,0.5,0.8,,,,,,,,,
1281,258658,2562,0.02260479459903609,0.5,0.8,0.03355719797654468,1.0,1.0,,,,,,
1282,258948,2564,0.013979880274866142,1.0,1.0,,,,,,,,,
1283,259174,2566,0.020863520739222523,0.5,0.8333333333333334,,,,,,,,,
1284,259416,2568,0.025188326243108048,0.5,0.75,,,,,,,,,
1285,259530,2570,0.031134716541285863,0.5,0.8,,,,,,,,,
1286,259660,2572,0.03224679386393376,0.5,0.8333333333333334,,,,,,,,,
1287,259902,2574,0.01750966621476641,1.0,1.0,,,,,,,,,
1288,260112,2576,0.027921384663627234,0.5,0.8,,,,,,,,,
1289,260258,2578,0.02091733556706761,1.0,1.0,0.029520632235969655,1.0,1.0,,,,,,
1290,260484,2580,0.028653408753527697,0.5,0.8333333333333334,,,,,,,,,
1291,260726,2582,0.018614806945560454,1.0,1.0,,,,,,,,,
1292,260872,2584,0.022223443687690858,1.0,1.0,,,,,,,,,
1293,261002,2586,0.0314781429944749,1.0,1.0,,,,,,,,,
1294,261212,2588,0.02817299419914762,0.5,0.8,,,,,,,,,
1295,261358,2590,0.02616933941607461,0.5,0.8333333333333334,,,,,,,,,
1296,261616,2592,0.02389163229178763,0.5,0.8333333333333334,,,,,,,,,
1297,261730,2594,0.03037552429687382,0.5,0.8333333333333334,0.0181833775410297,1.0,1.0,,,,,,
1298,261892,2596,0.02188067335938808,0.5,0.8,,,,,,,,,
1299,262022,2598,0.023109391882762224,1.0,1.0,,,,,,,,,
1300,262280,2600,0.02709431524592631,0.0,0.6,,,,,,,,,
1301,262394,2602,0.03007877846946875,1.0,1.0,,,,,,,,,
1302,262492,2604,0.03234691408789635,0.5,0.8,,,,,,,,,
1303,262750,2606,0.025610221727227295,1.0,1.0,,,,,,,,,
1304,262896,2608,0.02729702411184462,0.5,0.8,,,,,,,,,
1305,263122,2610,0.02043804477826013,1.0,1.0,0.023269480682199833,1.0,1.0,,,,,,
1306,263332,2612,0.030905181114574312,0.0,0.5,,,,,,,,,
1307,263542,2614,0.02291522407572162,0.5,0.8333333333333334,,,,,,,,,
1308,263816,2616,0.02132139681288008,0.5,0.8333333333333334,,,,,,,,,
1309,264042,2618,0.031059078576938324,0.5,0.8,,,,,,,,,
1310,264252,2620,0.028416149577229908,0.5,0.8333333333333334,,,,,,,,,
1311,264494,2622,0.022539891178005745,0.5,0.75,,,,,,,,,
1312,264624,2624,0.02616482669195705,1.0,1.0,,,,,,,,,
1313,264818,2626,0.019477263966157638,1.0,1.0,0.02084293904936544,1.0,1.0,,,,,,
1314,264980,2628,0.02758252191739462,0.5,0.8333333333333334,,,,,,,,,
1315,265206,2630,0.0281283052512459,0.5,0.8333333333333334,,,,,,,,,
1316,265368,2632,0.02062658843172653,1.0,1.0,,,,,,,,,
1317,265546,2634,0.02202485350976138,1.0,1.0,,,,,,,,,
1318,265676,2636,0.0314327173649707,1.0,1.0,,,,,,,,,
1319,265918,2638,0.021815274199122388,1.0,1.0,,,,,,,,,
1320,266160,2640,0.02697683026435235,0.5,0.8,,,,,,,,,
1321,266386,2642,0.02588495907574757,0.5,0.8,0.024139177213784772,1.0,1.0,,,,,,
1322,266612,2644,0.027757738272499312,0.5,0.8,,,,,,,,,
1323,266854,2646,0.019928937062262928,1.0,1.0,,,,,,,,,
1324,267032,2648,0.032287133236315164,0.0,0.5,,,,,,,,,
1325,267226,2650,0.03120582507901143,0.0,0.6,,,,,,,,,
1326,267340,2652,0.0384756364264058,0.5,0.8333333333333334,,,,,,,,,
1327,267550,2654,0.02004272593190868,1.0,1.0,,,,,,,,,
1328,267760,2656,0.02957730162764856,0.5,0.8333333333333334,,,,,,,,,
1329,267874,2658,0.044099187139741265,0.0,0.6,0.02370121634924969,0.5,0.8333333333333334,,,,,,
1330,268036,2660,0.023550668796164926,1.0,1.0,,,,,,,,,
1331,268278,2662,0.02626296472829123,1.0,1.0,,,,,,,,,
1332,268472,2664,0.030304487757774196,0.5,0.8,,,,,,,,,
1333,268602,2666,0.016715303545488988,1.0,1.0,,,,,,,,,
1334,268732,2668,0.023297145155964216,1.0,1.0,,,,,,,,,
1335,268990,2670,0.01997868715638859,1.0,1.0,,,,,,,,,
1336,269248,2672,0.02046734890078611,0.5,0.8,,,,,,,,,
1337,269490,2674,0.024551936412516018,1.0,1.0,0.03362490183977083,1.0,1.0,,,,,,
1338,269716,2676,0.02354640220420005,0.5,0.8,,,,,,,,,
1339,269894,2678,0.031164563201313476,1.0,1.0,,,,,,,,,
1340,270136,2680,0.02965076062147515,0.5,0.8,,,,,,,,,
1341,270266,2682,0.03714675067261254,0.5,0.75,,,,,,,,,
1342,270460,2684,0.026299846764935634,1.0,1.0,,,,,,,,,
1343,270686,2686,0.03093008013838796,0.5,0.8,,,,,,,,,
1344,270912,2688,0.01858186692218802,1.0,1.0,,,,,,,,,
1345,271042,2690,0.030295142443444265,0.5,0.8,0.024402316203694898,1.0,1.0,,,,,,
1346,271172,2692,0.021480648240732873,1.0,1.0,,,,,,,,,
1347,271414,2694,0.03280474979246613,0.5,0.8,,,,,,,,,
1348,271640,2696,0.028327262794182555,1.0,1.0,,,,,,,,,
1349,271882,2698,0.019809143515820474,1.0,1.0,,,,,,,,,
1350,272028,2700,0.03384295030518311,0.0,0.6,,,,,,,,,
1351,272158,2702,0.047904943416810765,0.0,0.5,,,,,,,,,
1352,272272,2704,0.02393930175178963,1.0,1.0,,,,,,,,,
1353,272498,2706,0.01750888486919962,1.0,1.0,0.024495541430966626,1.0,1.0,,,,,,
1354,272644,2708,0.027023921541886896,1.0,1.0,,,,,,,,,
1355,272774,2710,0.04161462086801805,0.5,0.75,,,,,,,,,
1356,273016,2712,0.02109326657281766,1.0,1.0,,,,,,,,,
1357,273242,2714,0.020731621513399755,1.0,1.0,,,,,,,,,
1358,273532,2716,0.016178380696543145,1.0,1.0,,,,,,,,,
1359,273710,2718,0.02237019058792705,0.5,0.8,,,,,,,,,
1360,273968,2720,0.02446323837682314,0.5,0.8333333333333334,,,,,,,,,
1361,274178,2722,0.02813651408435502,0.5,0.75,0.017918892292242673,1.0,1.0,,,,,,
1362,274404,2724,0.030029452370244077,1.0,1.0,,,,,,,,,
1363,274630,2726,0.030914484989284903,0.5,0.8333333333333334,,,,,,,,,
1364,274872,2728,0.02741988952970534,0.0,0.5,,,,,,,,,
1365,275146,2730,0.03522100033775868,0.0,0.5,,,,,,,,,
1366,275388,2732,0.029702874555858065,1.0,1.0,,,,,,,,,
1367,275550,2734,0.02454474554047852,0.5,0.8333333333333334,,,,,,,,,
1368,275776,2736,0.031961639706655984,0.0,0.6,,,,,,,,,
1369,275970,2738,0.02279895378343061,1.0,1.0,0.028687462145334002,0.5,0.8333333333333334,,,,,,
1370,276100,2740,0.01588232922334015,1.0,1.0,,,,,,,,,
1371,276230,2742,0.04191892844078723,0.0,0.5,,,,,,,,,
1372,276360,2744,0.025942721305595173,1.0,1.0,,,,,,,,,
1373,276602,2746,0.03413341190474375,0.5,0.8333333333333334,,,,,,,,,
1374,276844,2748,0.018121405608113417,1.0,1.0,,,,,,,,,
1375,277086,2750,0.03394180618520992,0.5,0.8,,,,,,,,,
1376,277328,2752,0.017794098412873913,1.0,1.0,,,,,,,,,
1377,277570,2754,0.028443759115564567,0.5,0.8,0.02189376427521165,0.5,0.8,,,,,,
1378,277844,2756,0.023815525783567784,1.0,1.0,,,,,,,,,
1379,278070,2758,0.021402276267249526,1.0,1.0,,,,,,,,,
1380,278344,2760,0.027042292910152678,0.5,0.8,,,,,,,,,
1381,280298,2762,0.013215885345534861,1.0,1.0,,,,,,,,,
1382,280508,2764,0.030031012116246363,0.5,0.8,,,,,,,,,
1383,280654,2766,0.03995600799454704,0.5,0.8,,,,,,,,,
1384,280864,2768,0.02921321482588951,0.5,0.8,,,,,,,,,
1385,281058,2770,0.017704911630301582,1.0,1.0,0.02411486629120708,0.5,0.8,,,,,,
1386,281188,2772,0.023747588260240773,1.0,1.0,,,,,,,,,
1387,281302,2774,0.03215303062203085,1.0,1.0,,,,,,,,,
1388,281528,2776,0.023433119080845423,1.0,1.0,,,,,,,,,
1389,281738,2778,0.0279239770991806,1.0,1.0,,,,,,,,,
1390,281948,2780,0.03221711201447437,0.5,0.8333333333333334,,,,,,,,,
1391,282174,2782,0.02180010461977052,0.5,0.8,,,,,,,,,
1392,282304,2784,0.02624034666178659,1.0,1.0,,,,,,,,,
1393,282418,2786,0.029648126297590807,1.0,1.0,0.03724845366203994,0.0,0.6,,,,,,
1394,282644,2788,0.02360330419510465,1.0,1.0,,,,,,,,,
1395,282774,2790,0.03173359428913528,0.5,0.8333333333333334,,,,,,,,,
1396,283000,2792,0.020127036663417523,1.0,1.0,,,,,,,,,
1397,283130,2794,0.023994442522307365,1.0,1.0,,,,,,,,,
1398,283244,2796,0.023803021763839884,1.0,1.0,,,,,,,,,
1399,283454,2798,0.02875025058607487,1.0,1.0,,,,,,,,,
1400,283600,2800,0.040161386305206236,0.0,0.6,,,,,,,,,
1401,283826,2802,0.01753631614861961,1.0,1.0,0.024717699850079197,0.5,0.8,,,,,,
1402,283956,2804,0.027239487146169097,1.0,1.0,,,,,,,,,
1403,284214,2806,0.019958854296178004,1.0,1.0,,,,,,,,,
1404,284344,2808,0.02526641651345542,1.0,1.0,,,,,,,,,
1405,284618,2810,0.021505943121841457,0.5,0.8333333333333334,,,,,,,,,
1406,284844,2812,0.02849793344213164,1.0,1.0,,,,,,,,,
1407,285086,2814,0.024759608329021375,0.5,0.8,,,,,,,,,
1408,285216,2816,0.029019696647816604,0.5,0.8,,,,,,,,,
1409,285346,2818,0.03518390074547909,0.5,0.8,0.042267405185660405,0.5,0.8,,,,,,
1410,285588,2820,0.02232839229480305,1.0,1.0,,,,,,,,,
1411,285718,2822,0.031709923123420226,0.5,0.8,,,,,,,,,
1412,285976,2824,0.016173962937685537,1.0,1.0,,,,,,,,,
1413,286202,2826,0.02264967874495913,1.0,1.0,,,,,,,,,
1414,286412,2828,0.023765868948216234,0.5,0.8,,,,,,,,,
1415,286526,2830,0.018734482727274036,1.0,1.0,,,,,,,,,
1416,286640,2832,0.03185683904173175,1.0,1.0,,,,,,,,,
1417,286754,2834,0.0315715613287242,1.0,1.0,0.02511380274584935,0.5,0.8333333333333334,,,,,,
1418,286916,2836,0.03230330736320752,0.5,0.8,,,,,,,,,
1419,287030,2838,0.04075828007882397,0.5,0.8333333333333334,,,,,,,,,
1420,287256,2840,0.022655088179615503,1.0,1.0,,,,,,,,,
1421,287530,2842,0.018128922418320332,0.5,0.8,,,,,,,,,
1422,287724,2844,0.026381941954754115,0.5,0.8,,,,,,,,,
1423,287838,2846,0.031215841423471762,0.5,0.8,,,,,,,,,
1424,288016,2848,0.03430764329084871,0.5,0.8333333333333334,,,,,,,,,
1425,288178,2850,0.024772738633400536,1.0,1.0,0.03419365294007236,0.5,0.8,,,,,,
1426,288340,2852,0.02433597138900973,1.0,1.0,,,,,,,,,
1427,288614,2854,0.026792480840874894,0.5,0.8,,,,,,,,,
1428,288744,2856,0.037601055556499854,0.5,0.8,,,,,,,,,
1429,288842,2858,0.020817586559454638,1.0,1.0,,,,,,,,,
1430,288972,2860,0.03371267797932689,0.5,0.8,,,,,,,,,
1431,289150,2862,0.028089917851690106,1.0,1.0,,,,,,,,,
1432,289344,2864,0.02050447882764805,1.0,1.0,,,,,,,,,
1433,289458,2866,0.03391984502343543,0.5,0.8333333333333334,0.021773512688790648,0.5,0.8333333333333334,,,,,,
1434,289652,2868,0.017515915595029793,1.0,1.0,,,,,,,,,
1435,289894,2870,0.02902478997510775,1.0,1.0,,,,,,,,,
1436,290136,2872,0.02851934231649466,1.0,1.0,,,,,,,,,
1437,290586,2874,0.021041922374414608,1.0,1.0,,,,,,,,,
1438,290828,2876,0.019677290842151484,1.0,1.0,,,,,,,,,
1439,290942,2878,0.037142221853418145,0.0,0.6,,,,,,,,,
1440,291088,2880,0.019865708395831995,1.0,1.0,,,,,,,,,
1441,291266,2882,0.022448390277871485,1.0,1.0,0.03196982466864278,1.0,1.0,,,,,,
1442,291428,2884,0.025089477562538265,1.0,1.0,,,,,,,,,
1443,291542,2886,0.03206681266918484,0.5,0.8333333333333334,,,,,,,,,
1444,291800,2888,0.027173541979488083,0.5,0.8,,,,,,,,,
1445,292042,2890,0.02228335385861844,1.0,1.0,,,,,,,,,
1446,292268,2892,0.034096294808110765,0.5,0.8,,,,,,,,,
1447,292382,2894,0.03807076214808571,0.0,0.6,,,,,,,,,
1448,292608,2896,0.03191735979660913,0.5,0.8,,,,,,,,,
1449,292834,2898,0.020264949950741313,1.0,1.0,0.029749934009116713,1.0,1.0,,,,,,
1450,293076,2900,0.023122612151620918,1.0,1.0,,,,,,,,,
1451,293190,2902,0.054885677620865346,0.0,0.6,,,,,,,,,
1452,293352,2904,0.0319429645091675,0.5,0.8333333333333334,,,,,,,,,
1453,293578,2906,0.016487309827150676,0.5,0.8,,,,,,,,,
1454,293820,2908,0.026404919261257417,0.0,0.6,,,,,,,,,
1455,293950,2910,0.03366301382291056,0.5,0.8,,,,,,,,,
1456,294192,2912,0.03205275633742471,0.0,0.6,,,,,,,,,
1457,294402,2914,0.025699029745075787,0.5,0.8,0.025064306832197476,0.5,0.8,,,,,,
1458,294516,2916,0.03249053575797705,0.5,0.8,,,,,,,,,
1459,294646,2918,0.022090643290923424,1.0,1.0,,,,,,,,,
1460,294808,2920,0.019772865344825964,0.5,0.8,,,,,,,,,
1461,295034,2922,0.021660814400918296,1.0,1.0,,,,,,,,,
1462,295260,2924,0.016109930827995677,1.0,1.0,,,,,,,,,
1463,295406,2926,0.031023446543605997,1.0,1.0,,,,,,,,,
1464,295520,2928,0.02390170057198215,1.0,1.0,,,,,,,,,
1465,295714,2930,0.02139962372847985,1.0,1.0,0.021364668350118615,0.0,0.6666666666666666,,,,,,
1466,295956,2932,0.029617113877512712,0.5,0.75,,,,,,,,,
1467,296166,2934,0.0219034265873187,1.0,1.0,,,,,,,,,
1468,296296,2936,0.01986294332281766,1.0,1.0,,,,,,,,,
1469,296554,2938,0.016314235487775903,0.5,0.8,,,,,,,,,
1470,296764,2940,0.025034413821162286,0.0,0.5,,,,,,,,,
1471,296862,2942,0.040109503214450795,0.5,0.8,,,,,,,,,
1472,297072,2944,0.019384510027088114,1.0,1.0,,,,,,,,,
1473,297314,2946,0.023526555037383785,1.0,1.0,0.02555229675858332,1.0,1.0,,,,,,
1474,297460,2948,0.033485154183009756,0.5,0.8,,,,,,,,,
1475,297718,2950,0.023291877748814475,1.0,1.0,,,,,,,,,
1476,297960,2952,0.02931697806539706,1.0,1.0,,,,,,,,,
1477,298138,2954,0.02562905076987239,0.5,0.8333333333333334,,,,,,,,,
1478,298252,2956,0.02707487849965966,1.0,1.0,,,,,,,,,
1479,298382,2958,0.035041073207650014,0.5,0.75,,,,,,,,,
1480,298592,2960,0.027343079731112642,0.5,0.8333333333333334,,,,,,,,,
1481,298834,2962,0.02302923814972814,0.5,0.8,0.022137645365936334,1.0,1.0,,,,,,
1482,299108,2964,0.03212877567196716,0.5,0.8,,,,,,,,,
1483,299254,2966,0.04394687228607697,0.5,0.8,,,,,,,,,
1484,299528,2968,0.027144273038910097,0.5,0.75,,,,,,,,,
1485,299818,2970,0.01923746135806002,1.0,1.0,,,,,,,,,
1486,299948,2972,0.029932690761416154,1.0,1.0,,,,,,,,,
1487,300142,2974,0.0228645368986084,1.0,1.0,,,,,,,,,
1488,300272,2976,0.029050358086122115,1.0,1.0,,,,,,,,,
1489,300514,2978,0.02194564842511242,1.0,1.0,0.027583757821831513,1.0,1.0,,,,,,
1490,300772,2980,0.022841512107485754,0.5,0.8,,,,,,,,,
1491,300982,2982,0.026057538623910678,0.5,0.8,,,,,,,,,
1492,301128,2984,0.03016875445563402,0.5,0.8,,,,,,,,,
1493,301386,2986,0.01819646064173739,0.5,0.8333333333333334,,,,,,,,,
1494,301532,2988,0.020691491353313596,1.0,1.0,,,,,,,,,
1495,301790,2990,0.019856921953467006,1.0,1.0,,,,,,,,,
1496,301952,2992,0.02081709127269426,0.5,0.8333333333333334,,,,,,,,,
1497,302178,2994,0.019968468967198793,1.0,1.0,0.03520459129169429,0.5,0.75,,,,,,
1498,302420,2996,0.021583291344963226,1.0,1.0,,,,,,,,,
